STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH
10,1,42202,1400000US10001042202,10001042202,422.02,Kent,DE,Delaware,"Census Tract 422.02, Kent County, Delaware",9175.0,526.0,3688.0,0.8501,0.2652,0.6501,0.244,0.6074,0.3148,0.2946,0.2287,1.4455,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7955,0.126,0.8469,1.7684,0.6643,0.2514,0.4278,0.0,0.6792,0.2632,0.524,0.524,0.524,4.4171,0.1731,0.4985,0.4985,0.4985,0.4099,0.5593,0.7727,0.1945,0.4116,0.3364,0.3157,3.0001,0.393,0.7175,0.4725,0.7203,0.399,2.3093,0.7498,0.8861,0.0,0.8861,0.5485,6.694,0.477,0.0,1.0,0.0,0.0,0.0,1.0,0.2,1.33,8.23,0.26,24.8,0.0,0.0,0.0,0.0,0.0,0.0,4.9,21.89,5.11,0.12,36.78,0.0,51.76,29.7,25.5695,11.2,7.7,15.8,23.7262,4.9,11.4,19.4,21.7,16.1,0.8,18.8,0.0,33.8,10.4,6.9,14.6,12.1,0.6106,0.6732,0.5402,0.6563,0.5724
10,1,42500,1400000US10001042500,10001042500,425.0,Kent,DE,Delaware,"Census Tract 425, Kent County, Delaware",3963.0,194.0,6577.0,1.9379,0.7994,1.3379,0.7499,0.5508,0.3031,0.3399,0.1954,1.3892,0.292,0.0,0.782,0.0,0.9409,0.0,0.0,1.7229,0.8326,1.0,0.4017,0.1628,1.5645,0.5033,0.4851,0.762,0.0,1.2471,0.5975,0.3551,0.3551,0.3551,6.2788,0.5794,0.7623,0.7623,0.7623,0.7056,0.7221,0.159,0.8794,0.6663,0.3283,0.9292,4.3899,0.6932,0.4151,0.9297,0.3584,0.8935,2.5967,0.906,0.0,0.7445,0.7445,0.4357,8.4934,0.7585,1.0,1.0,0.0,0.0,1.0,3.0,0.6,1.0,8.17,0.29,23.94,0.0,86.51999999999998,0.0,75.87999999999998,0.0,0.0,0.0,53.04,14.25,32.35,99.94,0.0,26.82,62.7,41.4872,16.1,2.4,67.4,31.9878,4.8,37.1,14.3,31.1,10.6,11.7,0.0,1.5,35.3,10.9,6.5,15.4,13.8,0.6906,0.7741,0.4494,0.7944,0.6567
10,1,42800,1400000US10001042800,10001042800,428.0,Kent,DE,Delaware,"Census Tract 428, Kent County, Delaware",7104.0,472.0,5398.0,0.9416,0.319,0.7416,0.3096,0.4572,0.3148,0.2308,0.2174,1.2202,0.2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7128,0.1535,0.7396,1.6059,0.5385,0.4155,0.3278,0.0,0.7433,0.305,0.5823,0.5823,0.5823,4.1517,0.1315,0.3751,0.3751,0.3751,0.5045,0.576,0.7533,0.3732,0.5298,0.3784,0.6561,3.7713,0.563,0.6399,0.5316,0.6415,0.3491,2.1621,0.6361,0.8156,0.3832,1.1988,0.7319,7.5073,0.6101,0.0,1.0,0.0,0.0,0.0,1.0,0.2,0.67,8.23,0.22,24.51,0.0,0.0,0.0,0.0,0.0,0.0,18.19,26.23,6.33,20.41,20.26,0.0,61.46,20.1,30.1724,11.6,7.4,24.4,27.1339,5.4,21.3,18.0,22.5,14.7,0.6,12.0,0.1,33.6,10.5,7.1,15.1,12.2,0.5994,0.6964,0.5871,0.6662,0.6272
10,1,42900,1400000US10001042900,10001042900,429.0,Kent,DE,Delaware,"Census Tract 429, Kent County, Delaware",4898.0,474.0,1735.0,1.7254,0.7207,0.9254,0.4563,0.4572,0.313,0.2308,0.1937,1.1947,0.2212,0.0,0.2859,0.0,0.7257,0.0,0.0,1.0116,0.6141,0.8333,0.1628,0.9578,1.9539,0.7882,0.4856,0.2952,0.0,0.7808,0.3643,0.5414,0.5414,0.5414,5.4824,0.3971,0.3259,0.3259,0.3259,0.5678,0.7272,0.286,0.2415,0.4033,0.7273,0.5809,3.534,0.5111,0.7472,0.604,0.4745,0.0,1.8257,0.3441,0.8746,0.4452,1.3198,0.7828,7.0054,0.5283,1.0,1.0,1.0,0.0,1.0,4.0,0.8,0.67,8.22,0.22,23.89,0.0,0.07,0.0,4.7,0.0,0.0,1.41,27.66,3.58,32.47,15.61,0.0,55.18,16.9,33.4093,16.3,3.3,18.0,23.5138,11.4,18.9,20.0,23.5,12.2,0.0,17.5,0.2,36.3,10.5,7.7,15.0,13.4,0.7371,0.6964,0.7342,0.767,0.6166
10,1,43000,1400000US10001043000,10001043000,430.0,Kent,DE,Delaware,"Census Tract 430, Kent County, Delaware",5262.0,451.0,5973.0,2.0124,0.8248,1.0124,0.5285,0.4572,0.3148,0.2308,0.1877,1.1905,0.22,0.0,0.5334,0.0,0.0,0.0,0.0,0.5334,0.3395,1.0,0.3015,0.4582,1.7597,0.6583,0.6266,0.5219,0.0,1.1485,0.5511,0.5044,0.5044,0.5044,5.1365,0.3186,0.5879,0.5879,0.5879,0.708,0.444,0.2569,0.6392,0.7258,0.5666,0.859,4.1995,0.6548,0.7226,0.7673,0.4745,0.5498,2.5142,0.8708,0.7397,0.0,0.7397,0.4338,8.0413,0.6938,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.67,8.23,0.22,23.72,0.0,20.07,0.0,0.0,0.0,0.0,0.0,43.91,9.83,65.93,56.11,0.0,48.52,38.2,41.6382,8.7,3.1,41.4,34.5427,8.1,30.7,19.5,26.2,12.2,1.7,7.0,0.0,37.0,11.1,7.5,16.7,14.1,0.7656,0.8076,0.6866,0.813,0.7746
10,1,43100,1400000US10001043100,10001043100,431.0,Kent,DE,Delaware,"Census Tract 431, Kent County, Delaware",2628.0,277.0,852.0,1.9402,0.8004,0.9402,0.469,0.4572,0.3257,0.2136,0.1877,1.1842,0.2182,0.0,0.2976,0.0,0.7028,0.0,0.0,1.0004,0.6117,1.0,0.2243,0.9937,2.218,0.9239,0.3237,0.2247,0.9111,1.4595,0.7172,0.5199,0.5199,0.5199,6.382,0.6018,0.0724,0.0724,0.0724,0.561,0.6656,0.0556,0.3127,0.4917,0.2847,0.7413,3.1126,0.4165,0.4702,0.5971,0.6711,0.0,1.7384,0.2786,0.9003,0.0,0.9003,0.5611,5.8237,0.3384,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.67,8.29,0.21,23.72,0.0,0.25,0.0,3.14,0.0,0.0,0.0,35.57,2.33,7.48,6.23,8.16,51.06,4.2,33.0531,14.1,1.4,21.4,25.9711,4.3,24.5,15.2,23.4,15.2,0.0,20.6,0.0,37.1,11.2,7.7,17.4,14.8,0.7697,0.8225,0.7342,0.8503,0.8245
10,1,43202,1400000US10001043202,10001043202,432.02,Kent,DE,Delaware,"Census Tract 432.02, Kent County, Delaware",4548.0,334.0,1382.0,1.9999,0.821,0.9999,0.5182,0.6773,0.3273,0.2946,0.2186,1.5178,0.3454,0.0,0.0,0.0,0.6845,0.0,0.0,0.6845,0.4226,0.5654,0.3358,0.974,1.8752,0.7371,0.0,0.2591,0.8797,1.1388,0.5468,0.4787,0.4787,0.4787,5.695,0.4456,0.3599,0.3599,0.3599,0.6064,0.7722,0.7959,0.5394,0.6412,0.2847,0.4259,4.0657,0.6274,0.562,0.4069,0.8548,0.0,1.8237,0.3425,0.9102,0.0,0.9102,0.5719,7.1595,0.5543,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,8.3,0.26,24.54,0.0,0.0,0.0,2.18,0.0,0.0,60.05,47.16,3.21,0.0,10.71,2.08,44.41,19.1,35.4718,18.2,8.1,34.1,31.0269,4.3,14.4,16.7,20.8,19.4,0.0,22.0,0.0,37.0,10.9,7.7,16.5,14.3,0.7656,0.7741,0.7342,0.8244,0.7587
10,1,43300,1400000US10001043300,10001043300,433.0,Kent,DE,Delaware,"Census Tract 433, Kent County, Delaware",6357.0,541.0,21117.0,2.1374,0.8618,1.7374,0.9395,0.6074,0.3457,0.5237,0.3646,1.8414,0.4877,0.9553,0.8577,0.9824,0.8139,0.0,0.0,3.6093,0.9948,0.6583,0.405,0.1865,1.2498,0.2202,0.7891,0.485,0.0,1.2741,0.6109,0.5947,0.5947,0.5947,8.5693,0.9393,0.7958,0.7958,0.7958,0.7994,0.6775,0.7849,0.8114,0.9036,0.4251,0.5842,4.9861,0.8019,0.3222,0.0666,0.6473,0.399,1.4351,0.1188,0.5741,0.988,1.5621,0.9087,8.7791,0.7981,0.0,1.0,0.0,1.0,0.0,2.0,0.4,1.33,8.4,0.42,28.11,13.65,100.0,64.45,18.32,0.0,0.0,31.49,53.32,13.94,100.0,48.29,0.0,63.55,68.9,48.3684,14.5,7.9,58.1,45.8015,6.0,19.0,12.7,11.4,14.8,0.8,1.5,43.8,28.9,12.3,5.4,17.8,10.6,0.3199,0.9233,0.2406,0.4854,0.8487
10,1,43400,1400000US10001043400,10001043400,434.0,Kent,DE,Delaware,"Census Tract 434, Kent County, Delaware",5006.0,296.0,6157.0,1.6839,0.7035,1.0839,0.5828,0.5508,0.3051,0.2946,0.213,1.3635,0.2823,0.0,0.5782,0.0,0.7907,0.0,0.0,1.3689,0.7079,0.7705,0.2336,0.5533,1.5574,0.4969,0.3984,0.3937,0.0,0.7921,0.3956,0.4831,0.4831,0.4831,5.565,0.416,0.5309,0.5309,0.5309,0.4119,0.6181,0.3007,0.4139,0.6251,0.3784,0.4513,3.1994,0.4366,0.8619,0.5019,0.6937,0.5232,2.5807,0.8994,0.7486,0.8135,1.5621,0.9087,7.8731,0.6679,1.0,0.0,1.0,0.0,1.0,3.0,0.6,1.0,8.18,0.26,24.4,0.0,28.98,0.0,13.0,0.0,0.0,8.02,36.67,8.42,17.93,30.59,0.0,45.17,32.7,25.6721,12.7,3.4,26.5,30.3856,5.4,15.1,23.1,22.1,15.6,1.5,7.5,2.4,38.6,10.1,8.9,13.8,14.3,0.8215,0.5987,0.9192,0.8244,0.4797
10,1,990000,1400000US10001990000,10001990000,9900.0,Kent,,Delaware,"Census Tract 9900, Kent County, Delaware",0.0,12.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,1.0,,,,,0.0,0.0,,,,,,,,0.0,-666666666.0,0.0,,0.0,,,,,,,,,,
10,3,200,1400000US10003000200,10003000200,2.0,New Castle,DE,Delaware,"Census Tract 2, New Castle County, Delaware",5351.0,624.0,3936.0,1.904,0.7875,1.304,0.7306,0.8536,0.7409,0.6441,0.8315,3.0701,0.8693,0.0,0.7822,0.0,0.0,0.0,0.0,0.7822,0.4787,0.3853,0.8032,0.0503,1.2388,0.2124,0.7891,0.7666,0.0,1.5557,0.7805,0.2416,0.2416,0.2416,6.8884,0.7072,0.8084,0.8084,0.8084,0.6158,0.5504,0.4029,0.5548,0.836,0.1227,0.6961,3.7787,0.5648,0.5923,0.2407,0.517,0.4409,1.7909,0.3169,0.6013,0.4452,1.0465,0.6836,7.4245,0.5968,1.0,1.0,0.0,0.0,1.0,3.0,0.6,3.67,9.98,0.52,39.54,0.0,86.56,0.0,0.0,0.0,0.0,100.0,85.40999999999998,16.0,100.0,100.0,0.0,11.74,71.2,36.012,11.0,4.1,35.1,40.5322,2.4,22.7,17.2,18.1,12.8,1.0,1.9,0.2,43.6,11.6,6.1,14.5,15.3,0.9282,0.8701,0.3665,0.8721,0.5611
10,3,300,1400000US10003000300,10003000300,3.0,New Castle,DE,Delaware,"Census Tract 3, New Castle County, Delaware",3000.0,328.0,958.0,2.3497,0.9198,1.5497,0.8601,0.8187,0.7339,0.6544,0.8698,3.0768,0.8713,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.9832,0.2272,1.5957,0.5302,0.7891,0.7666,0.0,1.5557,0.7805,0.5734,0.5734,0.5734,7.6593,0.8393,0.8954,0.8954,0.8954,0.7377,0.4833,0.9186,0.6797,0.6962,0.2588,0.7196,4.4939,0.7125,0.3166,0.8988,0.5786,0.5232,2.3172,0.7558,0.0,0.4452,0.4452,0.1995,8.1517,0.7104,1.0,1.0,0.0,1.0,1.0,4.0,0.8,3.33,9.95,0.53,40.95,0.0,100.0,0.0,0.0,0.0,0.0,100.0,97.92,13.46,100.0,100.0,0.0,60.01,87.59999999999998,43.6667,9.5,11.8,44.8,33.2168,4.0,23.6,12.6,29.7,13.7,1.5,0.0,0.2,43.0,11.9,5.6,15.9,15.4,0.919,0.8966,0.2747,0.8759,0.7053
10,3,400,1400000US10003000400,10003000400,4.0,New Castle,DE,Delaware,"Census Tract 4, New Castle County, Delaware",2945.0,355.0,2403.0,2.0465,0.8353,1.4465,0.8087,0.8187,0.7321,0.6647,0.8606,3.0761,0.8712,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.8511,0.0503,1.2867,0.2498,0.7891,0.7666,0.0,1.5557,0.7805,0.5734,0.5734,0.5734,7.3496,0.7901,0.7288,0.7288,0.7288,0.6495,0.2798,0.9391,0.8273,0.7744,0.3448,0.732,4.5469,0.7229,0.8533,0.1873,0.793,0.0,1.8336,0.3504,0.0,0.6882,0.6882,0.3939,7.7975,0.6564,1.0,1.0,0.0,0.0,1.0,3.0,0.6,3.33,9.94,0.54,40.58,0.0,100.0,0.0,0.0,0.0,0.0,100.0,88.70999999999998,16.0,100.0,100.0,0.0,60.01,57.0,38.0109,5.8,13.1,60.0,36.9144,5.0,24.1,22.8,16.9,17.7,0.0,0.0,1.0,43.6,10.9,7.0,14.8,15.9,0.9282,0.7741,0.5632,0.894,0.5944
10,3,500,1400000US10003000500,10003000500,5.0,New Castle,DE,Delaware,"Census Tract 5, New Castle County, Delaware",3909.0,497.0,1608.0,2.2153,0.884,1.4153,0.7926,0.8187,0.7298,0.6842,0.905,3.1377,0.8895,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.8308,0.1628,1.3789,0.328,0.7891,0.7666,0.0,1.5557,0.7805,0.5734,0.5734,0.5734,7.5034,0.8152,0.9342,0.9342,0.9342,0.7102,0.5636,0.8105,0.6619,0.7235,0.5601,0.555,4.5848,0.73,0.1564,0.2618,0.517,0.3749,1.3101,0.0834,0.0,0.6153,0.6153,0.3388,7.4444,0.6001,1.0,1.0,0.0,1.0,1.0,4.0,0.8,3.33,9.93,0.56,42.46,0.0,100.0,0.0,0.0,0.0,0.0,100.0,87.37,14.25,100.0,100.0,0.0,60.01,93.6,41.801,11.3,8.4,43.3,34.4461,8.0,18.1,9.4,18.5,12.8,0.7,0.0,0.6,46.6,12.4,5.3,16.9,17.2,0.9602,0.9292,0.2235,0.9294,0.7899
10,3,601,1400000US10003000601,10003000601,6.01,New Castle,DE,Delaware,"Census Tract 6.01, New Castle County, Delaware",3311.0,439.0,2104.0,2.2504,0.8937,1.4504,0.8108,0.8536,0.7298,0.6842,0.9168,3.1844,0.9008,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.5605,0.1442,1.09,0.1224,0.7891,0.7666,0.0,1.5557,0.7805,0.398,0.398,0.398,7.0858,0.7439,0.9648,0.9648,0.9648,0.8613,0.4642,0.9668,0.7444,0.8363,0.0709,0.8978,4.8417,0.7771,0.3222,0.8091,0.2631,0.0,1.3944,0.1058,0.0,0.9226,0.9226,0.5844,8.1235,0.7065,1.0,1.0,0.0,1.0,1.0,4.0,0.8,3.67,9.93,0.56,43.11,0.0,100.0,0.0,0.0,0.0,0.0,100.0,66.51,14.5,100.0,100.0,0.0,32.71,97.2,54.2636,9.1,16.0,50.7,40.5622,1.7,33.7,12.7,27.1,9.3,0.0,0.0,6.3,44.2,12.0,5.0,16.6,15.5,0.9356,0.9042,0.1785,0.8798,0.767
10,3,602,1400000US10003000602,10003000602,6.02,New Castle,DE,Delaware,"Census Tract 6.02, New Castle County, Delaware",2786.0,492.0,1638.0,2.3942,0.9308,1.5942,0.8811,0.8187,0.724,0.6937,0.936,3.1724,0.8977,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.8531,0.0843,1.3227,0.279,0.7891,0.7666,0.0,1.5557,0.7805,0.5734,0.5734,0.5734,7.4819,0.8115,0.9342,0.9342,0.9342,0.9386,0.7118,0.8855,0.8788,0.8972,0.6073,0.9777,5.8969,0.9399,0.2573,0.2674,0.8451,0.4599,1.8297,0.3471,0.0,0.0,0.0,0.0,8.6608,0.7827,1.0,1.0,0.0,1.0,1.0,4.0,0.8,3.33,9.9,0.57,44.29,0.0,100.0,0.0,0.0,0.0,0.0,100.0,88.86,15.33,100.0,100.0,0.0,60.01,93.6,64.4307,15.7,10.4,67.3,45.1587,8.8,47.4,11.5,18.6,19.1,1.1,0.0,0.0,48.8,14.0,5.9,20.2,21.7,0.9759,0.9788,0.3289,0.9825,0.9445
10,3,900,1400000US10003000900,10003000900,9.0,New Castle,DE,Delaware,"Census Tract 9, New Castle County, Delaware",2344.0,271.0,3259.0,2.3762,0.9263,1.5762,0.8728,0.8187,0.7221,0.7035,0.9642,3.2085,0.9064,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.8533,0.1065,1.3451,0.2987,0.7891,0.7666,0.0,1.5557,0.7805,0.5742,0.5742,0.5742,7.5412,0.8211,0.9703,0.9703,0.9703,0.9794,0.7197,0.6932,0.9018,0.985,0.1384,0.9534,5.3709,0.8652,0.0494,0.9884,0.6473,0.4409,2.126,0.6061,0.0,0.0,0.0,0.0,8.4672,0.7551,1.0,1.0,0.0,1.0,1.0,4.0,0.8,3.33,9.89,0.58,46.75,0.0,100.0,0.0,0.0,0.0,0.0,100.0,88.87999999999998,15.0,100.0,100.0,0.0,60.02,97.7,73.9931,16.0,6.6,71.1,59.1358,2.6,40.9,6.1,37.2,14.8,1.0,0.0,0.0,46.6,14.0,4.9,20.9,19.3,0.9602,0.9788,0.1641,0.9623,0.9598
10,3,1100,1400000US10003001100,10003001100,11.0,New Castle,DE,Delaware,"Census Tract 11, New Castle County, Delaware",3380.0,403.0,1713.0,1.3046,0.5271,1.1046,0.5983,0.8187,0.7298,0.6544,0.841,3.0439,0.862,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.7817,0.1314,1.2984,0.2591,0.7891,0.7666,0.0,1.5557,0.7805,0.5743,0.5743,0.5743,7.33,0.7865,0.444,0.444,0.444,0.3305,0.2025,0.1343,0.8674,0.7596,0.3861,0.33,3.0104,0.3953,0.9186,0.0291,0.4382,0.0,1.3859,0.1032,0.0,0.8528,0.8528,0.5178,5.6931,0.3181,0.0,0.0,1.0,0.0,0.0,1.0,0.2,3.33,9.93,0.53,39.88,0.0,100.0,0.0,0.0,0.0,0.0,100.0,83.84,14.67,100.0,100.0,0.0,60.05,25.1,21.7444,4.5,2.2,65.6,36.1538,5.5,11.8,25.9,5.6,11.7,0.0,0.0,3.2,32.4,8.5,8.2,10.6,8.9,0.53,0.1594,0.8343,0.2668,0.1297
10,3,1200,1400000US10003001200,10003001200,12.0,New Castle,DE,Delaware,"Census Tract 12, New Castle County, Delaware",1793.0,180.0,2226.0,0.9499,0.3244,0.9499,0.4772,0.8536,0.7321,0.6441,0.7689,2.9987,0.8481,0.0,0.8577,0.9345,0.0,0.0,0.0,1.7922,0.8589,0.3853,0.8414,0.0086,1.2353,0.2101,0.7891,0.7666,0.0,1.5557,0.7805,0.5734,0.5734,0.5734,8.1553,0.9026,0.1769,0.1769,0.1769,0.1994,0.1788,0.0362,0.7045,0.2047,0.3107,0.1774,1.8117,0.1622,0.3166,0.0626,0.0368,0.0,0.416,0.0068,0.0,0.919,0.919,0.5804,3.3236,0.0473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,9.94,0.52,37.63,0.0,100.0,5.99,0.0,0.0,0.0,100.0,88.08,17.75,100.0,100.0,0.0,60.01,8.7,15.343,4.1,1.1,47.0,18.2161,4.6,7.7,12.6,11.0,4.7,0.0,0.0,6.0,24.9,8.3,6.4,11.0,6.1,0.1278,0.1201,0.4287,0.0436,0.1672
10,3,1300,1400000US10003001300,10003001300,13.0,New Castle,DE,Delaware,"Census Tract 13, New Castle County, Delaware",3524.0,227.0,3865.0,1.1704,0.453,0.9704,0.4939,0.8536,0.7339,0.6095,0.7521,2.9491,0.8329,0.0,0.8249,0.9866,0.0,0.0,0.0,1.8115,0.8675,0.3853,0.8688,0.0397,1.2938,0.2556,0.7891,0.6821,0.0,1.4712,0.7247,0.5855,0.5855,0.5855,8.1111,0.8978,0.2036,0.2036,0.2036,0.0413,0.0207,0.2424,0.2179,0.1378,0.232,0.2068,1.0989,0.0609,0.9397,0.2728,0.3436,0.1916,1.7477,0.2852,0.0,0.6153,0.6153,0.3388,3.6655,0.0726,0.0,0.0,1.0,0.0,0.0,1.0,0.2,3.67,9.95,0.49,37.17,0.0,96.81,75.37,0.0,0.0,0.0,100.0,89.9,16.25,100.0,91.05,0.0,61.97,10.0,6.3781,0.9,3.0,16.9,16.1951,3.7,8.5,27.7,18.7,10.4,0.1,0.0,0.6,32.9,8.2,9.0,9.3,8.6,0.5597,0.1022,0.9267,0.2307,0.0457
10,3,1400,1400000US10003001400,10003001400,14.0,New Castle,DE,Delaware,"Census Tract 14, New Castle County, Delaware",2232.0,238.0,4032.0,1.6093,0.6722,1.4093,0.7897,0.8536,0.724,0.6544,0.8246,3.0566,0.8656,0.0,0.8396,0.0,0.0,0.0,0.0,0.8396,0.5083,0.3853,0.8323,0.0611,1.2787,0.2435,0.7891,0.7666,0.0,1.5557,0.7805,0.6273,0.6273,0.6273,7.3579,0.7914,0.6588,0.6588,0.6588,0.5795,0.5414,0.5111,0.7712,0.6524,0.6942,0.6961,4.4459,0.7033,0.5011,0.1464,0.299,0.5938,1.5403,0.1622,0.0,0.9132,0.9132,0.5744,7.5582,0.6179,1.0,0.0,0.0,0.0,0.0,1.0,0.2,3.67,9.9,0.53,39.31,0.0,98.84,0.0,0.0,0.0,0.0,100.0,87.48,15.75,100.0,100.0,0.0,69.43,46.8,34.0143,10.8,4.9,53.5,31.4549,10.6,22.7,15.7,15.7,9.8,2.1,0.0,5.6,35.4,9.7,7.1,13.5,11.0,0.695,0.4859,0.5871,0.5359,0.4444
10,3,1500,1400000US10003001500,10003001500,15.0,New Castle,DE,Delaware,"Census Tract 15, New Castle County, Delaware",2252.0,248.0,1576.0,1.6694,0.6972,1.4694,0.8204,0.8536,0.724,0.6647,0.8674,3.1097,0.8816,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.9633,0.0843,1.4329,0.3796,0.7891,0.7666,0.0,1.5557,0.7805,0.7018,0.7018,0.7018,7.6578,0.8392,0.6861,0.6861,0.6861,0.6195,0.2685,0.5605,0.8437,0.794,0.2674,0.5879,3.9415,0.6004,0.6683,0.0741,0.8206,0.562,2.125,0.6052,0.0,0.8839,0.8839,0.5458,7.6365,0.6302,1.0,0.0,0.0,0.0,0.0,1.0,0.2,3.67,9.9,0.54,40.85,0.0,100.0,0.0,0.0,0.0,0.0,100.0,96.27,15.33,100.0,100.0,0.0,83.34,50.6,36.2345,5.6,5.3,62.2,37.996,4.1,19.1,18.5,12.1,18.4,1.8,0.0,4.1,38.4,9.9,7.2,12.9,12.0,0.8154,0.5445,0.6113,0.6463,0.3736
10,3,1600,1400000US10003001600,10003001600,16.0,New Castle,DE,Delaware,"Census Tract 16, New Castle County, Delaware",2211.0,342.0,2469.0,2.5071,0.9574,1.7071,0.9274,0.8536,0.7221,0.6842,0.9037,3.1636,0.8956,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.7965,0.1381,1.3199,0.2768,0.7891,0.7666,0.0,1.5557,0.7805,0.7039,0.7039,0.7039,7.6008,0.8303,0.8373,0.8373,0.8373,0.868,0.7321,0.7663,0.9114,0.8756,0.4549,0.9528,5.5611,0.8938,0.1522,0.3854,0.8055,0.7316,2.0747,0.5616,0.0,0.9274,0.9274,0.5891,9.4005,0.8768,1.0,1.0,0.0,1.0,1.0,4.0,0.8,3.67,9.89,0.56,42.39,0.0,100.0,0.0,0.0,0.0,0.0,100.0,84.93,14.56,100.0,100.0,0.0,83.79999999999998,76.79999999999998,54.95,16.5,7.6,72.9,43.4286,6.4,40.8,9.3,20.5,18.0,4.2,0.0,6.8,42.5,13.0,4.9,19.8,16.7,0.9114,0.9541,0.1641,0.9176,0.9337
10,3,1902,1400000US10003001902,10003001902,19.02,New Castle,DE,Delaware,"Census Tract 19.02, New Castle County, Delaware",2148.0,207.0,4175.0,2.4081,0.9339,1.6081,0.8869,0.8187,0.7026,0.8239,0.9893,3.3345,0.9433,0.9855,0.8544,0.0,0.8625,0.0,0.0,2.7024,0.9632,0.4627,0.4339,0.1706,1.0672,0.1125,0.781,0.6588,0.0,1.4398,0.7048,0.5754,0.5754,0.5754,9.1193,0.9707,0.8524,0.8524,0.8524,0.8133,0.4642,0.6932,0.8547,0.8276,0.44,0.5938,4.6868,0.7488,0.0953,0.7821,0.1567,0.2502,1.2843,0.0775,0.0,0.8574,0.8574,0.521,7.6809,0.6374,1.0,1.0,0.0,1.0,1.0,4.0,0.8,3.33,9.8,0.74,54.62,64.33,99.93,0.0,33.85,0.0,0.0,90.04999999999998,55.84,14.17,99.75,86.65,0.0,60.23,79.79999999999998,49.581,9.1,6.6,63.7,40.0,6.2,19.3,7.8,26.5,7.7,0.3,0.0,3.3,36.5,11.5,4.5,16.5,12.9,0.7453,0.8594,0.1118,0.7292,0.7587
